user_id,attempt_id,started_at,status,no_of_questions,question_attempted
28487,51236729,2021-06-09 05:14:00.627069+00:00,COMPLETE,50,45
34032,51236996,None,CREATE,20,0
35674,51237987,2021-06-09 05:29:57.511329+00:00,COMPLETE,10,10
7305,51238288,2021-06-09 05:34:43.388156+00:00,COMPLETE,10,10
35674,51238450,2021-06-09 05:36:27.910755+00:00,COMPLETE,10,10
6190,51238476,2021-06-09 05:36:46.609549+00:00,COMPLETE,10,10
7305,51238594,None,CREATE,10,0
6190,51238676,2021-07-06 08:05:36.526220+00:00,COMPLETE,10,10
35674,51238847,2021-06-09 05:41:59.331845+00:00,COMPLETE,10,9
6323,51239145,2021-06-09 05:45:23.089055+00:00,COMPLETE,10,10
6323,51239358,None,CREATE,10,0
6323,51239380,2021-06-09 05:48:06.196176+00:00,COMPLETE,10,10
6323,51239558,None,CREATE,10,0
35674,51239983,2021-06-09 05:55:27.715720+00:00,COMPLETE,10,10
36414,51240102,2021-06-09 05:57:54.972359+00:00,COMPLETE,13,13
6190,51240263,2021-06-09 05:59:11.687319+00:00,COMPLETE,10,10
6190,51240556,2021-06-15 20:36:42.254335+00:00,COMPLETE,10,10
28487,51240888,2021-06-10 13:20:22.847847+00:00,COMPLETE,50,50
36414,51240924,None,CREATE,13,0
6323,51241579,2021-06-09 06:13:40.993592+00:00,COMPLETE,20,20
30582,51243980,2021-06-09 06:38:59.231199+00:00,COMPLETE,5,5
25313,51244068,None,CREATE,20,0
30582,51244383,2021-06-09 06:41:55.527811+00:00,COMPLETE,5,5
30582,51244463,None,CREATE,5,0
30582,51245114,2021-06-09 06:48:48.419075+00:00,COMPLETE,5,5
30582,51245309,None,CREATE,5,0
34271,51245375,2021-06-09 06:51:13.907297+00:00,COMPLETE,10,10
34271,51245584,2021-07-27 13:23:35.399224+00:00,COMPLETE,10,10
35674,51245994,2021-06-09 06:57:42.359079+00:00,COMPLETE,10,10
18935,51246036,None,CREATE,50,0
35674,51246336,2021-06-09 07:00:29.875257+00:00,COMPLETE,10,10
30582,51246341,2021-06-09 07:00:31.821332+00:00,COMPLETE,20,20
35674,51246540,None,CREATE,10,0
30582,51247378,None,CREATE,20,0
35674,51248189,2021-06-09 07:17:53.222738+00:00,COMPLETE,10,10
12671,51248482,2021-06-09 07:20:30.622101+00:00,COMPLETE,10,10
12671,51248706,2021-06-15 06:14:19.281847+00:00,PAUSE,10,10
28487,51251103,2021-06-09 07:47:00.629359+00:00,COMPLETE,6,6
28487,51251240,2021-06-09 07:48:45.636509+00:00,COMPLETE,6,6
28487,51251380,2021-06-09 07:50:16.390060+00:00,COMPLETE,6,6
34271,51251455,2021-06-09 08:35:15.043211+00:00,COMPLETE,10,0
28487,51251524,2021-06-09 07:51:51.356216+00:00,COMPLETE,6,3
28487,51251582,None,CREATE,6,0
28487,51251588,2021-06-09 07:52:42.207533+00:00,COMPLETE,6,6
3439,51253270,2021-06-09 08:13:18.635707+00:00,COMPLETE,5,5
3439,51253487,None,CREATE,5,0
3439,51253491,2021-06-09 08:15:34.287877+00:00,COMPLETE,5,5
3439,51253705,None,CREATE,5,0
3439,51253736,2021-06-09 08:18:52.469553+00:00,COMPLETE,155,11
3439,51254058,None,CREATE,155,0
3439,51254124,2021-06-09 08:23:46.936515+00:00,PAUSE,200,200
20603,51255339,None,CREATE,100,0
34271,51255343,2021-06-09 08:40:23.045286+00:00,COMPLETE,10,10
20603,51255645,None,CREATE,50,0
27946,51255998,2021-06-09 08:49:12.229672+00:00,COMPLETE,10,8
27946,51256314,None,CREATE,10,0
27946,51256356,2021-06-09 08:53:49.317161+00:00,COMPLETE,10,7
27946,51256587,None,CREATE,10,0
27946,51256610,2021-06-09 08:56:58.452624+00:00,COMPLETE,10,7
3439,51256654,2021-06-09 08:58:16.268711+00:00,COMPLETE,5,5
27946,51256803,None,CREATE,10,0
27946,51256813,None,CREATE,10,0
3439,51256891,None,CREATE,5,0
36338,51256896,2021-06-09 09:01:42.758931+00:00,COMPLETE,10,9
12671,51256988,2021-06-09 09:17:53.055489+00:00,COMPLETE,10,10
30146,51257848,None,CREATE,30,0
27946,51258940,2021-06-09 09:23:52.618040+00:00,COMPLETE,5,5
27946,51259024,None,CREATE,5,0
27946,51259032,2021-06-09 09:24:53.168280+00:00,COMPLETE,5,3
30514,51259671,None,CREATE,10,0
36338,51259821,None,COMPLETE,10,0
36338,51259869,None,CREATE,10,0
27946,51261334,None,CREATE,5,0
27946,51261346,2021-06-09 09:50:45.775199+00:00,COMPLETE,5,5
27946,51261428,None,CREATE,5,0
35674,51262108,2021-06-09 09:59:29.366838+00:00,COMPLETE,10,10
35674,51262681,2021-06-09 10:05:58.417664+00:00,COMPLETE,10,10
35674,51262789,2021-06-09 10:07:14.831233+00:00,COMPLETE,10,10
35674,51262869,None,CREATE,10,0
30206,51263315,None,CREATE,50,0
20603,51264086,None,CREATE,10,0
35674,51264983,2021-06-09 10:29:55.005008+00:00,COMPLETE,20,20
38173,51265502,None,CREATE,10,0
38173,51265729,None,CREATE,10,0
31835,51266497,None,CREATE,0,0
11729,51267258,2021-06-09 10:57:46.980317+00:00,COMPLETE,10,10
11729,51267582,None,COMPLETE,10,0
11729,51267604,None,CREATE,10,0
11729,51267605,2021-06-18 11:27:04.590409+00:00,COMPLETE,10,10
11729,51267759,2021-06-18 11:23:45.380090+00:00,COMPLETE,10,10
11729,51268087,2021-06-09 11:06:55.550059+00:00,PAUSE,20,20
6190,51268692,2021-06-09 13:06:21.673558+00:00,COMPLETE,10,10
30437,51270830,2021-06-09 11:41:36.126190+00:00,COMPLETE,10,10
39414,51270875,2021-06-09 11:42:59.461912+00:00,COMPLETE,10,2
30437,51270928,2021-06-09 11:55:44.342165+00:00,COMPLETE,10,10
39414,51271349,None,CREATE,10,0
39414,51271376,2021-06-09 11:49:17.181475+00:00,COMPLETE,10,2
36009,51271654,2021-06-09 13:54:16.438278+00:00,COMPLETE,10,10
39414,51271709,None,CREATE,10,0
39414,51271751,2021-06-09 11:54:31.093024+00:00,PAUSE,10,10
30437,51272167,None,CREATE,10,0
30437,51273245,2021-06-09 12:14:04.294162+00:00,COMPLETE,10,10
36009,51273247,None,CREATE,10,0
30437,51273482,2021-06-09 12:17:42.780561+00:00,COMPLETE,10,10
30437,51273596,None,CREATE,10,0
36009,51273616,2021-06-09 12:20:32.476062+00:00,PAUSE,20,20
21760,51273870,2021-06-09 12:26:46.490165+00:00,COMPLETE,30,16
30437,51275996,2021-06-09 12:52:16.226556+00:00,COMPLETE,10,10
27946,51276035,2021-06-09 12:52:43.446957+00:00,COMPLETE,10,9
27946,51276202,None,CREATE,10,0
6190,51277317,2021-06-09 21:57:37.468337+00:00,COMPLETE,10,10
30146,51277539,None,CREATE,10,0
39651,51278191,None,COMPLETE,100,100
39651,51279393,None,CREATE,100,0
15431,51280019,2021-06-09 13:37:02.374261+00:00,COMPLETE,25,25
15431,51280530,None,CREATE,25,0
26580,51280777,2021-06-09 13:44:58.724860+00:00,COMPLETE,30,28
36009,51280849,None,CREATE,60,0
30437,51280942,2021-06-09 13:50:31.866076+00:00,COMPLETE,10,10
21760,51281775,None,CREATE,30,0
28621,51282055,2021-06-09 13:57:03.427538+00:00,COMPLETE,30,30
28621,51282903,None,CREATE,30,0
28621,51282944,None,CREATE,10,0
26580,51283037,None,CREATE,30,0
36009,51283130,2021-06-09 14:07:33.655836+00:00,COMPLETE,10,10
9747,51283232,None,CREATE,10,0
32455,51286062,2021-06-09 14:36:13.507965+00:00,COMPLETE,10,10
32455,51286649,None,CREATE,10,0
8062,51287416,2021-06-09 14:47:16.705407+00:00,COMPLETE,20,20
8062,51288430,2021-07-31 14:09:55.201648+00:00,COMPLETE,20,20
38599,51292563,2021-06-09 17:17:43.792287+00:00,COMPLETE,10,10
28487,51294182,2021-06-09 15:51:12.425986+00:00,COMPLETE,50,8
30582,51297727,2021-06-09 16:24:05.898048+00:00,COMPLETE,15,15
30582,51298326,None,CREATE,15,0
41527,51298415,2021-06-09 16:31:42.170617+00:00,COMPLETE,30,19
28487,51299736,2021-06-09 17:51:07.914924+00:00,COMPLETE,50,50
41706,51301687,None,CREATE,10,0
38599,51303722,2021-06-09 17:20:15.145821+00:00,COMPLETE,10,10
38599,51303896,None,CREATE,10,0
21760,51304906,2021-06-09 17:32:26.693464+00:00,COMPLETE,6,6
28487,51305750,2021-06-09 17:40:41.649634+00:00,COMPLETE,6,6
28487,51305932,2021-06-09 17:42:24.712940+00:00,COMPLETE,6,6
28487,51306129,2021-06-09 17:44:24.980503+00:00,COMPLETE,6,6
28487,51306297,None,CREATE,6,0
28487,51306305,2021-06-09 17:46:10.844105+00:00,COMPLETE,6,6
28487,51306456,2021-06-09 17:47:46.822026+00:00,COMPLETE,6,6
28487,51307712,None,CREATE,50,0
28487,51307722,2021-06-09 18:02:19.700692+00:00,COMPLETE,50,18
38599,51308762,2021-06-09 18:15:58.196425+00:00,COMPLETE,10,10
38599,51309081,2021-06-10 05:22:45.714244+00:00,COMPLETE,10,10
42048,51311631,None,PAUSE,60,60
25313,51311676,2021-06-09 19:35:14.401592+00:00,COMPLETE,20,20
6190,51313185,2021-06-09 21:36:28.724071+00:00,COMPLETE,20,20
6190,51313255,2021-06-09 21:53:15.710261+00:00,COMPLETE,20,20
6190,51313272,2021-07-06 10:45:10.997863+00:00,COMPLETE,20,20
6190,51313280,2021-07-06 08:44:52.045860+00:00,COMPLETE,10,10
6190,51313311,2021-06-09 22:08:04.842909+00:00,COMPLETE,20,20
6190,51313390,2021-06-09 22:30:52.386636+00:00,COMPLETE,20,20
6190,51313428,2021-06-09 22:48:07.265873+00:00,COMPLETE,10,10
6190,51313432,None,CREATE,10,0
3421,51314506,2021-06-10 00:38:54.665694+00:00,COMPLETE,10,10
12671,51315008,2021-06-10 08:11:02.705418+00:00,COMPLETE,10,10
12671,51315031,2021-06-12 06:21:52.217946+00:00,COMPLETE,10,10
2610,51316420,2021-06-10 01:34:05.267229+00:00,COMPLETE,20,20
2610,51317216,2021-06-10 01:56:40.580990+00:00,COMPLETE,20,20
2610,51317867,None,CREATE,20,0
3439,51319398,2021-06-10 02:40:15.651502+00:00,COMPLETE,5,5
28487,51319681,2021-06-10 02:45:51.300885+00:00,COMPLETE,30,6
30582,51320046,2021-06-10 02:54:06.917328+00:00,COMPLETE,15,15
28487,51320741,2021-06-10 03:08:57.619911+00:00,PAUSE,30,30
25313,51321336,None,CREATE,20,0
28487,51323180,2021-06-10 04:03:05.442692+00:00,COMPLETE,6,6
20740,51323726,None,CREATE,10,0
31373,51323801,2021-06-10 04:16:47.680881+00:00,COMPLETE,30,24
25313,51323959,2021-06-11 04:22:52.844387+00:00,COMPLETE,20,20
20740,51323969,2021-06-10 04:19:33.869840+00:00,COMPLETE,5,5
28487,51324025,2021-06-10 04:21:12.715503+00:00,COMPLETE,50,5
20740,51324028,2021-06-10 04:21:11.547179+00:00,COMPLETE,10,8
28487,51324149,2021-06-10 13:19:26.007868+00:00,PAUSE,50,50
15431,51326987,2021-06-10 05:21:40.777976+00:00,COMPLETE,6,6
15431,51327155,2021-06-10 05:24:26.217554+00:00,COMPLETE,6,6
15431,51327302,2021-06-10 05:26:33.222463+00:00,COMPLETE,6,6
15431,51327424,2021-06-10 05:28:33.389553+00:00,COMPLETE,6,6
15431,51327564,2021-06-10 05:30:21.183548+00:00,COMPLETE,6,6
15431,51327698,2021-06-10 05:32:21.107164+00:00,COMPLETE,6,6
15431,51327840,2021-06-10 05:34:16.164408+00:00,COMPLETE,6,6
35674,51327842,2021-06-10 05:34:05.897019+00:00,COMPLETE,20,20
15431,51327986,None,CREATE,6,0
35674,51328344,2021-06-10 05:40:20.786764+00:00,COMPLETE,20,20
35674,51328987,2021-06-10 05:59:29.955141+00:00,COMPLETE,20,20
17705,51329232,2021-06-10 05:51:10.323440+00:00,COMPLETE,10,10
17705,51329388,None,CREATE,10,0
35674,51330353,None,CREATE,20,0
35674,51332031,2021-06-10 06:23:16.817901+00:00,COMPLETE,20,20
34271,51333322,2021-06-10 06:43:45.795860+00:00,COMPLETE,10,10
34271,51333969,2021-06-13 07:28:18.769786+00:00,COMPLETE,10,10
21760,51334021,2021-06-10 06:46:21.674738+00:00,COMPLETE,30,30
38705,51335008,2021-06-10 06:57:11.342145+00:00,COMPLETE,100,78
31835,51335203,None,CREATE,10,0
34032,51337637,2021-06-10 07:25:46.580194+00:00,COMPLETE,20,20
38705,51337647,None,CREATE,100,0
34032,51338152,2021-06-10 07:32:26.921407+00:00,COMPLETE,10,10
34032,51338378,2021-06-10 07:34:49.238172+00:00,COMPLETE,10,10
34032,51338418,None,PAUSE,10,10
34032,51338519,None,CREATE,20,0
39551,51338878,2021-06-10 07:41:01.980909+00:00,COMPLETE,100,46
21760,51338920,None,CREATE,30,0
15431,51338940,2021-06-10 07:41:47.783781+00:00,COMPLETE,6,6
15431,51339086,2021-06-10 07:43:42.178856+00:00,COMPLETE,6,6
39551,51339421,2021-06-10 07:47:20.617859+00:00,COMPLETE,5,1
39551,51339449,None,CREATE,5,0
34032,51339695,2021-06-10 07:51:04.962288+00:00,COMPLETE,20,20
39551,51340123,2021-06-12 08:56:50.917678+00:00,COMPLETE,25,25
15431,51340789,2021-06-10 08:01:57.311854+00:00,COMPLETE,6,6
15431,51340974,2021-06-10 08:03:46.622724+00:00,COMPLETE,6,6
15431,51341140,None,CREATE,6,0
28487,51341617,2021-06-10 08:11:16.512352+00:00,COMPLETE,35,12
41706,51342052,2021-06-10 08:16:19.586497+00:00,COMPLETE,6,6
30206,51342160,2021-06-10 08:18:11.642780+00:00,COMPLETE,50,1
41706,51342194,2021-06-10 08:17:58.125999+00:00,COMPLETE,6,6
15431,51342281,2021-06-10 08:19:30.137760+00:00,COMPLETE,100,92
41706,51342346,2021-06-10 08:19:42.979601+00:00,COMPLETE,6,6
41706,51342510,None,CREATE,6,0
41706,51342512,2021-06-10 08:21:21.824955+00:00,COMPLETE,6,6
41706,51342853,None,COMPLETE,100,44
35674,51344951,2021-06-10 08:47:04.785547+00:00,COMPLETE,20,20
15431,51345217,None,COMPLETE,100,0
28487,51345494,2021-06-10 08:53:10.002056+00:00,COMPLETE,10,2
41706,51345500,None,CREATE,100,0
41706,51345566,None,COMPLETE,20,19
41706,51346147,None,CREATE,20,0
41706,51346158,None,COMPLETE,10,6
41706,51346601,None,CREATE,10,0
34271,51346666,2021-06-10 09:06:30.421721+00:00,COMPLETE,5,5
41706,51346671,None,COMPLETE,10,9
34271,51346855,2021-06-10 09:08:40.146174+00:00,COMPLETE,20,20
43158,51347338,2021-06-10 09:14:41.354712+00:00,COMPLETE,6,6
39551,51347424,None,CREATE,30,0
41706,51347426,None,CREATE,10,0
41706,51347434,None,COMPLETE,10,9
38599,51347771,2021-06-10 09:19:36.217642+00:00,COMPLETE,10,10
38599,51348066,2021-06-10 09:22:37.472350+00:00,COMPLETE,10,10
39551,51348089,None,CREATE,10,0
45750,51348103,2021-07-09 05:19:36.733292+00:00,COMPLETE,100,98
41706,51348311,None,CREATE,10,0
38599,51348317,None,CREATE,10,0
41706,51348330,None,COMPLETE,10,10
41706,51348538,None,CREATE,10,0
41706,51348553,None,PAUSE,10,10
6,51349194,2021-07-28 11:09:16.657798+00:00,COMPLETE,15,2
43158,51349377,None,CREATE,55,0
38599,51350040,2021-06-10 09:44:23.961572+00:00,COMPLETE,10,10
38599,51350424,2021-06-10 09:48:21.476008+00:00,COMPLETE,10,10
38599,51350515,None,CREATE,10,0
38599,51350526,2021-06-10 09:49:42.054619+00:00,COMPLETE,10,10
38599,51350727,None,CREATE,10,0
38599,51350748,2021-06-10 09:52:09.214515+00:00,COMPLETE,10,10
38599,51350825,None,CREATE,10,0
38599,51350830,2021-06-10 09:53:08.184244+00:00,COMPLETE,10,10
38599,51350887,None,CREATE,10,0
38599,51350894,2021-06-10 09:53:53.289726+00:00,COMPLETE,10,10
38599,51350942,None,CREATE,10,0
38599,51350951,2021-06-10 09:54:47.770516+00:00,COMPLETE,10,10
38599,51351025,None,CREATE,10,0
38599,51351034,2021-06-10 09:55:27.771955+00:00,COMPLETE,10,10
21760,51351317,2021-06-10 10:03:45.297885+00:00,COMPLETE,30,16
38599,51351390,2021-06-10 09:59:21.903704+00:00,COMPLETE,10,10
38599,51351507,None,CREATE,10,0
41706,51355373,None,COMPLETE,10,5
41094,51355944,2021-06-10 10:53:14.916029+00:00,COMPLETE,15,0
41094,51356039,None,CREATE,15,0
46309,51356345,2021-06-10 11:00:10.494946+00:00,PAUSE,100,100
21760,51356459,None,CREATE,30,0
46309,51360434,2021-06-10 11:50:40.937661+00:00,COMPLETE,35,3
46309,51360673,2021-06-10 11:53:35.586898+00:00,COMPLETE,35,0
46309,51360696,None,CREATE,35,0
28487,51361211,2021-06-10 12:00:44.767376+00:00,COMPLETE,6,6
35674,51361675,2021-06-10 12:06:43.053854+00:00,COMPLETE,20,20
28487,51362274,None,COMPLETE,30,0
28487,51362288,None,CREATE,30,0
28487,51362293,2021-06-10 12:15:46.389645+00:00,COMPLETE,30,28
35674,51362373,2021-06-10 12:16:52.670841+00:00,COMPLETE,20,20
35674,51363050,None,CREATE,20,0
46976,51363453,None,CREATE,30,0
28487,51364234,2021-06-10 13:14:52.306248+00:00,COMPLETE,30,30
6190,51365068,2021-06-10 12:51:45.669981+00:00,COMPLETE,20,20
15605,51365587,None,CREATE,13,0
6190,51367199,2021-06-10 13:13:59.942674+00:00,COMPLETE,20,20
28487,51367644,2021-06-10 14:09:18.288848+00:00,COMPLETE,30,30
28487,51367711,None,CREATE,50,0
28487,51368497,2021-06-13 03:04:03.062357+00:00,COMPLETE,50,50
1796,51369032,2021-06-10 13:34:33.670294+00:00,COMPLETE,100,98
43158,51369107,2021-06-10 13:34:49.781886+00:00,COMPLETE,6,6
43158,51369268,2021-06-10 13:36:42.432941+00:00,COMPLETE,6,6
43158,51369432,2021-06-10 13:38:34.083387+00:00,COMPLETE,6,6
43158,51369582,2021-06-10 13:40:17.845974+00:00,COMPLETE,6,6
43158,51369708,2021-06-10 13:42:03.583242+00:00,COMPLETE,6,6
43158,51370171,2021-06-10 13:47:20.993218+00:00,COMPLETE,6,6
43158,51370357,2021-06-10 13:49:07.641933+00:00,COMPLETE,6,6
43158,51370524,2021-06-10 13:51:08.783475+00:00,COMPLETE,6,6
35674,51370600,None,CREATE,35,0
43158,51370709,2021-06-10 13:52:59.177390+00:00,COMPLETE,6,6
43158,51370890,2021-06-10 13:54:40.757102+00:00,COMPLETE,6,6
30582,51370955,2021-06-10 13:55:11.529885+00:00,COMPLETE,5,5
43158,51371060,2021-06-10 13:56:18.576215+00:00,COMPLETE,6,6
15605,51371256,None,CREATE,150,0
15431,51371266,2021-06-10 13:58:14.183164+00:00,COMPLETE,100,93
43158,51371280,2021-06-10 13:58:19.410946+00:00,COMPLETE,6,6
30582,51371315,None,CREATE,5,0
43158,51371464,2021-06-10 14:00:07.208926+00:00,COMPLETE,6,6
43158,51371636,2021-06-10 14:01:45.732799+00:00,COMPLETE,6,6
43158,51371843,2021-06-10 14:03:35.826378+00:00,COMPLETE,6,6
43158,51372041,None,CREATE,6,0
43158,51372610,2021-06-10 14:10:02.583408+00:00,COMPLETE,6,6
43158,51372832,2021-06-10 14:12:13.804072+00:00,COMPLETE,6,6
38173,51373033,2021-06-10 14:15:49.634150+00:00,PAUSE,65,65
43158,51373042,2021-06-10 14:13:53.128168+00:00,COMPLETE,6,6
43158,51373244,2021-06-10 14:15:38.930961+00:00,COMPLETE,6,6
43158,51373416,None,CREATE,6,0
28487,51373471,2021-06-13 03:07:12.473325+00:00,COMPLETE,30,30
34271,51373730,2021-06-13 07:29:42.830316+00:00,COMPLETE,5,5
48295,51375023,2021-06-10 14:31:38.653345+00:00,COMPLETE,10,10
48295,51375357,2021-06-10 14:33:51.585469+00:00,COMPLETE,10,10
48295,51375596,None,CREATE,10,0
21760,51375636,2021-06-10 14:36:55.827940+00:00,COMPLETE,30,30
6,51376246,2021-06-10 14:44:09.203598+00:00,COMPLETE,20,20
38599,51377719,2021-06-10 15:27:23.035697+00:00,COMPLETE,10,10
8062,51378036,2021-06-10 14:56:04.807102+00:00,COMPLETE,20,20
21760,51378337,None,CREATE,30,0
6,51378370,None,CREATE,20,0
8062,51379058,2021-06-10 15:05:23.749303+00:00,COMPLETE,20,15
41706,51380130,None,CREATE,10,0
8062,51380460,2021-06-10 15:16:17.654439+00:00,COMPLETE,20,0
8062,51380507,None,CREATE,20,0
8062,51380508,None,CREATE,20,0
8062,51381509,2021-06-10 15:25:11.309615+00:00,COMPLETE,20,20
38599,51382198,2021-06-10 15:31:01.523222+00:00,COMPLETE,10,10
48595,51382228,2021-06-10 15:31:37.592939+00:00,COMPLETE,10,10
38599,51382410,2021-06-10 15:34:51.937205+00:00,COMPLETE,10,10
38599,51382411,2021-06-10 15:33:10.465135+00:00,COMPLETE,10,10
48595,51382446,2021-06-11 13:32:21.849375+00:00,COMPLETE,10,10
8062,51382466,2021-06-11 13:40:13.807134+00:00,COMPLETE,20,20
8062,51382498,2021-06-13 13:04:44.640724+00:00,COMPLETE,20,20
38599,51382756,None,CREATE,10,0
38599,51382757,2021-06-10 15:36:21.696621+00:00,COMPLETE,10,10
30582,51383184,None,COMPLETE,30,0
30582,51383229,None,CREATE,30,0
34271,51386064,2021-06-10 16:07:58.199446+00:00,COMPLETE,10,10
30582,51388426,2021-06-10 16:29:51.311241+00:00,COMPLETE,5,5
30582,51388576,None,CREATE,5,0
30582,51388754,2021-06-10 16:32:54.185741+00:00,COMPLETE,10,10
38599,51389057,2021-06-10 16:35:24.294040+00:00,COMPLETE,10,10
30582,51389506,None,CREATE,10,0
38599,51389525,2021-06-10 16:39:29.153044+00:00,COMPLETE,10,10
38599,51389795,2021-06-10 16:41:37.475831+00:00,COMPLETE,10,10
38599,51389977,2021-06-10 16:43:05.711603+00:00,COMPLETE,10,10
38599,51389978,None,PAUSE,10,10
8962,51390540,2021-06-10 16:47:47.838521+00:00,COMPLETE,10,10
38599,51390747,2021-06-10 16:49:25.831037+00:00,COMPLETE,10,10
8962,51390952,None,CREATE,10,0
38599,51391118,None,CREATE,10,0
38599,51391149,2021-06-10 16:53:03.323893+00:00,COMPLETE,10,10
38599,51391356,None,CREATE,10,0
38599,51391367,2021-06-10 16:54:54.530786+00:00,COMPLETE,10,10
15431,51391384,2021-06-14 09:56:15.970267+00:00,COMPLETE,100,100
38599,51391589,2021-06-10 16:56:54.577611+00:00,COMPLETE,10,10
38599,51391788,None,CREATE,10,0
3439,51393860,2021-06-10 17:18:58.280854+00:00,COMPLETE,30,30
9747,51395245,2021-06-10 17:31:09.961163+00:00,COMPLETE,10,2
9747,51395309,2021-06-10 17:31:53.539398+00:00,COMPLETE,10,10
9747,51395547,2021-06-10 17:34:47.601456+00:00,COMPLETE,10,10
9747,51395772,None,CREATE,10,0
6,51395953,2021-06-27 17:12:46.586502+00:00,COMPLETE,10,10
47954,51396023,2021-06-10 17:39:55.848685+00:00,COMPLETE,10,10
20740,51396137,2021-06-10 17:40:25.319028+00:00,COMPLETE,10,2
47954,51396237,2021-06-10 17:41:25.523265+00:00,COMPLETE,10,10
47954,51396305,2021-06-11 05:06:10.560383+00:00,COMPLETE,10,10
47954,51396605,2021-06-11 14:04:44.716058+00:00,COMPLETE,10,10
20740,51396917,2021-06-10 17:55:54.486208+00:00,COMPLETE,10,10
20740,51396934,2021-06-10 17:49:40.293852+00:00,COMPLETE,10,7
20740,51397375,2021-06-10 17:54:55.141348+00:00,COMPLETE,10,10
20740,51397475,None,CREATE,10,0
20740,51397556,None,CREATE,10,0
20740,51397578,2021-06-10 17:56:56.568872+00:00,COMPLETE,10,10
20740,51397664,None,CREATE,10,0
20740,51397673,2021-06-10 17:58:06.492768+00:00,COMPLETE,10,6
48595,51397676,2021-06-10 17:58:40.970071+00:00,COMPLETE,10,10
48595,51397964,None,CREATE,10,0
48595,51397974,2021-06-10 18:02:04.922658+00:00,COMPLETE,10,10
20740,51398056,2021-07-20 19:07:01.408548+00:00,COMPLETE,10,10
20740,51398066,2021-06-10 18:03:22.703817+00:00,COMPLETE,10,5
48595,51398472,None,CREATE,10,0
20740,51398516,None,CREATE,10,0
48595,51399556,2021-06-10 18:25:35.569647+00:00,COMPLETE,60,56
19800,51400664,2021-06-10 18:51:18.728710+00:00,COMPLETE,10,10
19800,51400748,2021-06-12 11:07:30.685993+00:00,COMPLETE,10,10
38599,51401139,2021-06-10 19:07:51.060955+00:00,COMPLETE,20,20
49995,51401264,2021-06-10 19:12:46.578705+00:00,COMPLETE,5,5
49995,51401318,None,CREATE,5,0
49995,51401330,2021-06-10 19:14:49.644061+00:00,COMPLETE,5,5
38599,51401332,2021-06-10 19:14:52.041287+00:00,COMPLETE,20,20
49995,51401381,None,CREATE,5,0
49995,51401382,2021-06-10 19:17:33.556115+00:00,COMPLETE,5,5
49995,51401417,2021-06-10 19:19:01.190349+00:00,COMPLETE,5,5
38599,51401425,None,CREATE,20,0
38599,51401426,2021-06-10 19:19:20.885706+00:00,COMPLETE,20,20
49995,51401448,2021-06-10 19:20:07.161235+00:00,COMPLETE,5,5
